Time, LQI, ManExist
1450316100,111,1
1450316100,111,1
1450316100,111,1
1450316100,111,1
1450316101,111,1
1450316101,111,1
1450316101,111,1
1450316101,108,1
1450316101,108,1
1450316101,108,1
1450316101,111,1
1450316101,111,1
1450316101,111,1
1450316102,111,1
1450316102,111,1
1450316102,111,1
1450316102,105,1
1450316102,105,1
1450316102,102,1
1450316102,102,1
1450316102,102,1
1450316103,102,1
1450316103,102,1
1450316103,102,1
1450316103,105,1
1450316103,105,1
1450316103,108,1
1450316103,108,1
1450316103,111,1
1450316103,111,1
1450316104,111,1
1450316104,111,1
1450316104,111,1
1450316104,111,1
1450316104,111,1
1450316104,111,1
1450316104,111,1
1450316104,108,1
1450316105,108,1
1450316105,108,1
1450316105,108,1
1450316105,108,1
1450316105,108,1
1450316105,105,1
1450316105,105,1
1450316105,105,1
1450316105,102,1
1450316106,102,1
1450316106,102,1
1450316106,102,1
1450316106,102,1
1450316106,102,1
1450316106,105,1
1450316106,102,1
1450316106,102,1
1450316107,105,1
1450316107,105,1
1450316107,108,1
1450316107,108,1
1450316107,108,1
1450316107,108,1
1450316107,108,1
1450316107,108,1
1450316107,111,1
1450316108,111,1
1450316108,108,1
1450316108,111,1
1450316108,111,1
1450316108,111,1
1450316108,108,1
1450316108,105,1
1450316108,102,1
1450316108,102,1
1450316109,102,1
1450316109,105,1
1450316109,105,1
1450316109,105,1
1450316109,105,1
1450316109,105,1
1450316109,102,1
1450316109,102,1
1450316110,102,1
1450316110,102,1
1450316110,102,1
1450316110,102,1
1450316110,102,1
1450316110,102,1
1450316110,102,1
1450316110,99,1
1450316110,102,1
1450316111,102,1
1450316111,102,1
1450316111,105,1
1450316111,105,1
1450316111,105,1
1450316111,105,1
1450316111,105,1
1450316111,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316112,105,1
1450316113,105,1
1450316113,102,1
1450316113,105,1
1450316113,105,1
1450316113,105,1
1450316113,105,1
1450316113,108,1
1450316113,111,1
1450316113,114,1
1450316114,111,1
1450316114,111,1
1450316114,111,1
1450316114,114,1
1450316114,111,1
1450316114,111,1
1450316114,111,1
1450316114,114,1
1450316115,114,1
1450316115,114,1
1450316115,111,1
1450316115,114,1
1450316115,111,1
1450316115,111,1
1450316115,111,1
1450316115,111,1
1450316115,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316116,111,1
1450316117,111,1
1450316117,111,1
1450316117,111,1
1450316117,108,1
1450316117,108,1
1450316117,108,1
1450316117,111,1
1450316117,114,1
1450316117,111,1
1450316118,111,1
1450316118,114,1
1450316118,114,1
1450316118,114,1
1450316118,114,1
1450316118,114,1
1450316118,114,1
1450316118,117,1
1450316118,117,1
1450316119,114,1
1450316119,114,1
1450316119,111,1
1450316119,114,1
1450316119,114,1
1450316119,111,1
1450316119,111,1
1450316119,114,1
1450316120,111,1
1450316120,114,1
1450316120,114,1
1450316120,114,1
1450316120,111,1
1450316120,114,1
1450316120,111,1
1450316120,114,1
1450316120,114,1
1450316121,114,1
1450316121,111,1
1450316121,114,1
1450316121,111,1
1450316121,114,1
1450316121,114,1
1450316121,114,1
1450316121,117,1
1450316122,117,1
1450316122,114,1
1450316122,114,1
1450316122,111,1
1450316122,111,1
1450316122,111,1
1450316122,111,1
1450316122,111,1
1450316122,108,1
1450316123,111,1
1450316123,108,1
1450316123,111,1
1450316123,108,1
1450316123,108,1
1450316123,111,1
1450316123,114,1
1450316123,111,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316124,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316125,108,1
1450316126,111,1
1450316126,105,1
1450316126,108,1
1450316126,111,1
1450316126,111,1
1450316126,114,1
1450316126,111,1
1450316126,108,1
1450316127,108,1
1450316127,105,1
1450316127,105,1
1450316127,105,1
1450316127,105,1
1450316127,105,1
1450316127,105,1
1450316127,105,1
1450316127,108,1
1450316128,105,1
1450316128,108,1
1450316128,105,1
1450316128,105,1
1450316128,111,1
1450316128,114,1
1450316128,114,1
1450316128,117,1
1450316129,117,1
1450316129,117,1
1450316129,120,1
1450316129,117,1
1450316129,117,1
1450316129,120,1
1450316129,117,1
1450316129,120,1
1450316129,117,1
1450316130,111,1
1450316130,108,1
1450316130,105,1
1450316130,105,1
1450316130,108,1
1450316130,111,1
1450316130,111,1
1450316130,111,1
1450316130,114,1
1450316131,114,1
1450316131,114,1
1450316131,114,1
1450316131,114,1
1450316131,114,1
1450316131,111,1
1450316131,111,1
1450316131,111,1
1450316132,114,1
1450316132,114,1
1450316132,111,1
1450316132,111,1
1450316132,111,1
1450316132,111,1
1450316132,114,1
1450316132,114,1
1450316132,111,1
1450316133,114,1
1450316133,114,1
1450316133,114,1
1450316133,111,1
1450316133,114,1
1450316133,114,1
1450316133,114,1
1450316133,114,1
1450316134,114,1
1450316134,114,1
1450316134,114,1
1450316134,114,1
1450316134,111,1
1450316134,114,1
1450316134,111,1
1450316134,111,1
1450316134,111,1
1450316135,114,1
1450316135,111,1
1450316135,114,1
1450316135,111,1
1450316135,114,1
1450316135,111,1
1450316135,111,1
1450316135,114,1
1450316135,111,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316136,114,1
1450316137,114,1
1450316137,114,1
1450316137,111,1
1450316137,114,1
1450316137,114,1
1450316137,114,1
1450316137,114,1
1450316137,114,1
1450316137,114,1
1450316138,114,1
1450316138,114,1
1450316138,114,1
1450316138,114,1
1450316138,111,1
1450316138,114,1
1450316138,117,1
1450316138,111,1
1450316139,108,1
1450316139,90,1
1450316139,81,1
1450316139,75,1
1450316139,84,1
1450316139,84,1
1450316139,87,1
1450316139,84,1
1450316139,84,1
1450316140,84,1
1450316140,84,1
1450316140,84,1
1450316140,84,1
1450316140,84,1
1450316140,90,1
1450316140,84,1
1450316140,93,1
1450316140,102,1
1450316141,105,1
1450316141,102,1
1450316141,105,1
1450316141,111,1
1450316141,117,1
1450316141,117,1
1450316141,111,1
1450316141,99,1
1450316142,87,1
1450316142,84,1
1450316142,63,1
1450316142,75,1
1450316142,84,1
1450316142,90,1
1450316142,99,1
1450316142,102,1
1450316142,108,1
1450316143,111,1
1450316143,114,1
1450316143,114,1
1450316143,111,1
1450316143,108,1
1450316143,105,1
1450316143,99,1
1450316143,96,1
1450316144,93,1
1450316144,84,1
1450316144,84,1
1450316144,78,1
1450316144,78,1
1450316144,75,1
1450316144,75,1
1450316144,75,1
1450316145,78,1
1450316145,84,1
1450316145,84,1
1450316145,87,1
1450316145,87,1
1450316145,84,1
1450316145,84,1
1450316145,84,1
1450316146,84,1
1450316146,84,1
1450316146,87,1
1450316146,84,1
1450316146,84,1
1450316146,81,1
1450316146,78,1
1450316146,75,1
1450316146,78,1
1450316147,75,1
1450316147,84,1
1450316147,84,1
1450316147,84,1
1450316147,84,1
1450316147,81,1
1450316147,93,1
1450316147,87,1
1450316147,84,1
1450316148,84,1
1450316148,72,1
1450316148,99,1
1450316148,114,1
1450316148,111,1
1450316148,111,1
1450316148,111,1
1450316148,111,1
1450316149,111,1
1450316149,111,1
1450316149,114,1
1450316149,114,1
1450316149,111,1
1450316149,111,1
1450316149,114,1
1450316149,114,1
1450316149,117,1
1450316150,120,1
1450316150,123,1
1450316150,123,1
1450316150,132,1
1450316150,132,1
1450316150,132,1
1450316150,123,1
1450316150,117,1
1450316151,114,1
1450316151,102,1
1450316151,99,1
1450316151,108,1
1450316151,111,1
1450316151,108,1
1450316151,105,1
1450316151,105,1
1450316151,99,1
1450316152,96,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316152,93,1
1450316153,87,1
1450316153,87,1
1450316153,84,1
1450316153,84,1
1450316153,84,1
1450316153,87,1
1450316153,93,1
1450316153,93,1
1450316154,96,1
1450316154,93,1
1450316154,93,1
1450316154,87,1
1450316154,87,1
1450316154,84,1
1450316154,84,1
1450316154,75,1
1450316155,48,1
1450316155,66,1
1450316155,66,1
1450316155,69,1
1450316155,75,1
1450316155,84,1
1450316155,87,1
1450316155,72,1
1450316156,84,1
1450316156,84,1
1450316156,78,1
1450316156,78,1
1450316156,78,1
1450316156,84,1
1450316156,78,1
1450316156,84,1
1450316156,93,1
1450316157,84,1
1450316157,84,1
1450316157,87,1
1450316157,84,1
1450316157,87,1
1450316157,90,1
1450316157,93,1
1450316157,87,1
1450316157,87,1
1450316158,90,1
1450316158,87,1
1450316158,90,1
1450316158,90,1
1450316158,90,1
1450316158,90,1
1450316158,90,1
1450316158,90,1
1450316159,90,1
1450316159,87,1
1450316159,87,1
1450316159,87,1
1450316159,90,1
1450316159,93,1
1450316159,93,1
1450316159,93,1
1450316159,93,1
1450316160,84,1
1450316160,84,1
1450316160,78,1
1450316160,78,1
1450316160,84,1
1450316160,78,1
1450316160,78,1
1450316160,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316161,84,1
1450316162,84,1
1450316162,81,1
1450316162,81,1
1450316162,84,1
1450316162,84,1
1450316162,81,1
1450316162,84,1
1450316162,84,1
1450316162,81,1
1450316163,84,1
1450316163,84,1
1450316163,78,1
1450316163,84,1
1450316163,78,1
1450316163,84,1
1450316163,84,1
1450316163,78,1
1450316164,84,1
1450316164,78,1
1450316164,78,1
1450316164,78,1
1450316164,84,1
1450316164,84,1
1450316164,84,1
1450316164,84,1
1450316164,84,1
1450316165,84,1
1450316165,84,1
1450316165,84,1
1450316165,84,1
1450316165,84,1
1450316165,84,1
1450316165,81,1
1450316165,78,1
1450316166,78,1
1450316166,75,1
1450316166,75,1
1450316166,66,1
1450316166,63,1
1450316166,63,1
1450316166,69,1
1450316166,60,1
1450316167,63,1
1450316167,63,1
1450316167,63,1
1450316167,57,1
1450316167,48,1
1450316167,39,1
1450316167,48,1
1450316167,48,1
1450316168,42,1
1450316168,54,1
1450316168,57,1
1450316168,60,1
1450316168,57,1
1450316168,63,1
1450316168,63,1
1450316168,66,1
1450316169,72,1
1450316169,72,1
1450316169,75,1
1450316169,75,1
1450316169,69,1
1450316169,69,1
1450316169,75,1
1450316169,75,1
1450316169,78,1
1450316170,78,1
1450316170,78,1
1450316170,75,1
1450316170,66,1
1450316170,63,1
1450316170,57,1
1450316170,57,1
1450316170,60,1
1450316171,60,1
1450316171,60,1
1450316171,63,1
1450316171,75,1
1450316171,69,1
1450316171,84,1
1450316171,99,1
1450316171,111,1
1450316172,111,1
1450316172,114,1
1450316172,108,1
1450316172,105,1
1450316172,108,1
1450316172,108,1
1450316172,108,1
1450316172,108,1
1450316173,108,1
1450316173,105,1
1450316173,108,1
1450316173,105,1
1450316173,108,1
1450316173,111,1
1450316173,114,1
1450316173,114,1
1450316173,108,1
1450316174,111,1
1450316174,111,1
1450316174,108,1
1450316174,93,1
1450316174,78,1
1450316174,63,1
1450316174,78,1
1450316174,87,1
1450316174,87,1
1450316175,90,1
1450316175,93,1
1450316175,93,1
1450316175,93,1
1450316175,93,1
1450316175,93,1
1450316175,93,1
1450316175,93,1
1450316176,96,1
1450316176,96,1
1450316176,96,1
1450316176,96,1
1450316176,96,1
1450316176,96,1
1450316176,96,1
1450316176,99,1
1450316176,99,1
1450316177,96,1
1450316177,96,1
1450316177,96,1
1450316177,93,1
1450316177,93,1
1450316177,93,1
1450316177,93,1
1450316177,90,1
1450316178,87,1
1450316178,87,1
1450316178,87,1
1450316178,87,1
1450316178,87,1
1450316178,87,1
1450316178,87,1
1450316178,90,1
1450316178,90,1
1450316179,93,1
1450316179,93,1
1450316179,93,1
1450316179,93,1
1450316179,96,1
1450316179,96,1
1450316179,96,1
1450316179,96,1
1450316179,96,1
1450316180,96,1
1450316180,96,1
1450316180,96,1
1450316180,99,1
1450316180,99,1
1450316180,99,1
1450316180,99,1
1450316180,99,1
1450316181,99,1
1450316181,99,1
1450316181,96,1
1450316181,96,1
1450316181,96,1
1450316181,93,1
1450316181,96,1
1450316181,93,1
1450316181,93,1
1450316182,96,1
1450316182,93,1
1450316182,96,1
1450316182,96,1
1450316182,93,1
1450316182,93,1
1450316182,93,1
1450316182,90,1
1450316183,93,1
1450316183,93,1
1450316183,90,1
1450316183,93,1
1450316183,93,1
1450316183,96,1
1450316183,96,1
1450316183,99,1
1450316183,102,1
1450316184,102,1
1450316184,102,1
1450316184,105,1
1450316184,102,1
1450316184,96,1
1450316184,84,1
1450316184,78,1
1450316184,66,1
1450316184,63,1
1450316185,66,1
1450316185,69,1
1450316185,69,1
1450316185,69,1
1450316185,69,1
1450316185,72,1
1450316185,69,1
1450316185,75,1
1450316186,75,1
1450316186,78,1
1450316186,78,1
1450316186,75,1
1450316186,78,1
1450316186,78,1
1450316186,78,1
1450316186,75,1
1450316186,75,1
1450316187,78,1
1450316187,84,1
1450316187,84,1
1450316187,84,1
1450316187,78,1
1450316187,81,1
1450316187,84,1
1450316187,84,1
1450316188,84,1
1450316188,87,1
1450316188,84,1
1450316188,84,1
1450316188,84,1
1450316188,84,1
1450316188,78,1
1450316188,72,1
1450316189,69,1
1450316189,72,1
1450316189,75,1
1450316189,78,1
1450316189,75,1
1450316189,72,1
1450316189,69,1
1450316190,69,1
1450316190,72,1
1450316190,69,1
1450316190,72,1
1450316190,72,1
1450316190,72,1
1450316190,72,1
1450316190,75,1
1450316191,72,1
1450316191,75,1
1450316191,78,1
1450316191,75,1
1450316191,78,1
1450316191,84,1
1450316191,84,1
1450316191,84,1
1450316192,78,1
1450316192,84,1
1450316192,84,1
1450316192,84,1
1450316192,84,1
1450316192,78,1
1450316192,84,1
1450316192,78,1
1450316193,78,1
1450316193,75,1
1450316193,75,1
1450316193,75,1
1450316193,78,1
1450316193,78,1
1450316193,78,1
1450316193,84,1
1450316193,78,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316194,84,1
1450316195,84,1
1450316195,84,1
1450316195,84,1
1450316195,87,1
1450316195,87,1
1450316195,84,1
1450316195,84,1
1450316195,84,1
1450316195,84,1
1450316196,84,1
1450316196,84,1
1450316196,81,1
1450316196,84,1
1450316196,84,1
1450316196,81,1
1450316196,84,1
1450316196,84,1
1450316196,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316197,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316198,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316199,84,1
1450316200,84,1
1450316200,84,1
1450316200,84,1
1450316200,87,1
1450316200,84,1
1450316200,84,1
1450316200,84,1
1450316200,84,1
1450316200,84,1
1450316201,84,1
1450316201,84,1
1450316201,84,1
1450316201,81,1
1450316201,84,1
1450316201,81,1
1450316201,84,1
1450316201,84,1
1450316201,84,1
1450316202,81,1
1450316202,84,1
1450316202,84,1
1450316202,84,1
1450316202,84,1
1450316202,84,1
1450316202,84,1
1450316202,84,1
1450316203,84,1
1450316203,90,1
1450316203,87,1
1450316203,87,1
1450316203,90,1
1450316203,90,1
1450316203,87,1
1450316203,87,1
1450316203,87,1
1450316204,87,1
1450316204,87,1
1450316204,87,1
1450316204,87,1
1450316204,87,1
1450316204,87,1
1450316204,87,1
1450316204,84,1
1450316205,84,1
1450316205,75,1
1450316205,81,1
1450316205,84,1
1450316205,87,1
1450316205,90,1
1450316205,87,1
1450316205,90,1
1450316205,87,1
1450316206,87,1
1450316206,87,1
1450316206,90,1
1450316206,93,1
1450316206,93,1
1450316206,93,1
1450316206,93,1
1450316206,93,1
1450316207,90,1
1450316207,87,1
1450316207,87,1
1450316207,87,1
1450316207,90,1
1450316207,90,1
1450316207,93,1
1450316207,90,1
1450316207,90,1
1450316208,90,1
1450316208,93,1
1450316208,93,1
1450316208,90,1
1450316208,90,1
1450316208,93,1
1450316208,87,1
1450316208,90,1
1450316209,93,1
1450316209,93,1
1450316209,93,1
1450316209,90,1
1450316209,90,1
1450316209,93,1
1450316209,90,1
1450316209,90,1
1450316209,84,1
1450316210,90,1
1450316210,90,1
1450316210,90,1
1450316210,93,1
1450316210,99,1
1450316210,105,1
1450316210,105,1
1450316210,111,1
1450316210,111,1
1450316211,114,1
1450316211,117,1
1450316211,117,1
1450316211,117,1
1450316211,117,1
1450316211,111,1
1450316211,111,1
1450316211,108,1
1450316212,108,1
1450316212,108,1
1450316212,105,1
1450316212,105,1
1450316212,102,1
1450316212,99,1
1450316212,93,1
1450316212,90,1
1450316212,87,1
1450316213,87,1
1450316213,84,1
1450316213,84,1
1450316213,84,1
1450316213,84,1
1450316213,84,1
1450316213,84,1
1450316213,84,1
1450316213,87,1
1450316214,87,1
1450316214,87,1
1450316214,93,1
1450316214,90,1
1450316214,90,1
1450316214,90,1
1450316214,87,1
1450316214,90,1
1450316215,87,1
1450316215,87,1
1450316215,90,1
1450316215,93,1
1450316215,90,1
1450316215,93,1
1450316215,93,1
1450316215,93,1
1450316215,93,1
1450316216,93,1
1450316216,90,1
1450316216,90,1
1450316216,90,1
1450316216,93,1
1450316216,90,1
1450316216,90,1
1450316216,90,1
1450316217,90,1
1450316217,87,1
1450316217,87,1
1450316217,87,1
1450316217,87,1
1450316217,87,1
1450316217,87,1
1450316217,90,1
1450316217,90,1
1450316218,87,1
1450316218,90,1
1450316218,90,1
1450316218,87,1
1450316218,90,1
1450316218,93,1
1450316218,90,1
1450316218,90,1
1450316218,90,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316219,93,1
1450316220,90,1
1450316220,93,1
1450316220,90,1
1450316220,90,1
1450316220,87,1
1450316220,87,1
1450316220,90,1
1450316220,87,1
1450316220,90,1
1450316221,90,1
1450316221,90,1
1450316221,93,1
1450316221,90,1
1450316221,90,1
1450316221,93,1
1450316221,93,1
1450316222,96,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316222,93,1
1450316223,93,1
1450316223,93,1
1450316223,93,1
1450316223,93,1
1450316223,93,1
1450316223,90,1
1450316223,90,1
1450316223,90,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316224,93,1
1450316225,96,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316225,93,1
1450316226,93,1
1450316226,93,1
1450316226,93,1
1450316226,93,1
1450316226,90,1
1450316226,90,1
1450316226,87,1
1450316226,87,1
1450316227,90,1
1450316227,90,1
1450316227,90,1
1450316227,93,1
1450316227,90,1
1450316227,93,1
1450316227,90,1
1450316227,90,1
1450316227,93,1
1450316228,93,1
1450316228,93,1
1450316228,90,1
1450316228,93,1
1450316228,90,1
1450316228,75,1
1450316228,102,1
1450316228,102,1
1450316229,102,1
1450316229,108,1
1450316229,111,1
1450316229,108,1
1450316229,108,1
1450316229,108,1
1450316229,105,1
1450316229,105,1
1450316229,105,1
1450316230,105,1
1450316230,102,1
1450316230,102,1
1450316230,102,1
1450316230,105,1
1450316230,105,1
1450316230,105,1
1450316230,102,1
1450316230,102,1
1450316231,102,1
1450316231,102,1
1450316231,102,1
1450316231,102,1
1450316231,102,1
1450316231,105,1
1450316231,102,1
1450316231,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316232,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316233,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316234,99,1
1450316235,102,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316235,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316236,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316237,99,1
1450316238,99,1
1450316238,99,1
1450316238,102,1
1450316238,99,1
1450316238,99,1
1450316238,99,1
1450316238,99,1
1450316238,99,1
1450316239,99,1
1450316239,99,1
1450316239,108,1
1450316239,99,1
1450316239,99,1
1450316239,99,1
1450316239,99,1
1450316239,99,1
1450316239,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316240,96,1
1450316241,96,1
1450316241,96,1
1450316241,96,1
1450316241,99,1
1450316241,96,1
1450316241,96,1
1450316241,99,1
1450316241,99,1
1450316241,99,1
1450316242,99,1
1450316242,99,1
1450316242,96,1
1450316242,96,1
1450316242,96,1
1450316242,96,1
1450316242,99,1
1450316242,99,1
1450316242,99,1
1450316243,99,1
1450316243,99,1
1450316243,99,1
1450316243,99,1
1450316243,99,1
1450316243,99,1
1450316243,99,1
1450316244,99,1
1450316244,99,1
1450316244,99,1
1450316244,99,1
1450316244,99,1
1450316244,99,1
1450316244,99,1
1450316244,96,1
1450316244,96,1
1450316245,99,1
1450316245,99,1
1450316245,99,1
1450316245,99,1
1450316245,96,1
1450316245,99,1
1450316245,96,1
1450316245,96,1
1450316246,96,1
1450316246,96,1
1450316246,96,1
1450316246,99,1
1450316246,99,1
1450316246,96,1
1450316246,99,1
1450316246,99,1
1450316246,99,1
1450316247,99,1
1450316247,96,1
1450316247,99,1
1450316247,99,1
1450316247,96,1
1450316247,99,1
1450316247,99,1
1450316247,99,1
1450316247,99,1
1450316248,102,1
1450316248,99,1
1450316248,99,1
1450316248,99,1
1450316248,99,1
1450316248,99,1
1450316248,99,1
1450316248,99,1
1450316249,99,1
1450316249,99,1
1450316249,99,1
1450316249,102,1
1450316249,99,1
1450316249,99,1
1450316249,99,1
1450316249,99,1
1450316249,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316250,99,1
1450316251,99,1
1450316251,99,1
1450316251,99,1
1450316251,96,1
1450316251,99,1
1450316251,99,1
1450316251,99,1
1450316251,99,1
1450316251,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316252,99,1
1450316253,99,1
1450316253,99,1
1450316253,105,1
1450316253,99,1
1450316253,99,1
1450316253,99,1
1450316253,102,1
1450316253,99,1
1450316254,105,1
1450316254,105,1
1450316254,99,1
1450316254,99,1
1450316254,99,1
1450316254,99,1
1450316254,99,1
1450316254,99,1
1450316254,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316255,99,1
1450316256,99,1
1450316256,99,1
1450316256,102,1
1450316256,99,1
1450316256,99,1
1450316256,99,1
1450316256,99,1
1450316256,99,1
1450316256,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316257,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316258,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316259,99,1
1450316260,99,1
1450316260,99,1
1450316260,99,1
1450316260,99,1
1450316260,99,1
1450316260,96,1
1450316260,96,1
1450316260,99,1
1450316261,96,1
1450316261,99,1
1450316261,99,1
1450316261,99,1
1450316261,99,1
1450316261,99,1
1450316261,99,1
1450316261,99,1
1450316261,96,1
1450316262,96,1
1450316262,96,1
1450316262,96,1
1450316262,96,1
1450316262,96,1
1450316262,99,1
1450316262,96,1
1450316262,99,1
1450316262,99,1
1450316263,99,1
1450316263,99,1
1450316263,99,1
1450316263,99,1
1450316263,96,1
1450316263,96,1
1450316263,96,1
1450316263,96,1
1450316264,99,1
1450316264,96,1
1450316264,96,1
1450316264,99,1
1450316264,96,1
1450316264,96,1
1450316264,96,1
1450316264,99,1
1450316264,99,1
1450316265,99,1
1450316265,99,1
1450316265,96,1
1450316265,99,1
1450316265,99,1
1450316265,99,1
1450316265,99,1
1450316266,96,1
1450316266,96,1
1450316266,96,1
1450316266,99,1
1450316266,99,1
1450316266,99,1
1450316266,99,1
1450316266,99,1
1450316266,96,1
1450316267,99,1
1450316267,99,1
1450316267,99,1
1450316267,99,1
1450316267,96,1
1450316267,99,1
1450316267,96,1
1450316267,99,1
1450316267,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316268,99,1
1450316269,96,1
1450316269,99,1
1450316269,99,1
1450316269,96,1
1450316269,96,1
1450316269,96,1
1450316269,99,1
1450316269,99,1
1450316269,96,1
1450316270,99,1
1450316270,96,1
1450316270,99,1
1450316270,99,1
1450316270,99,1
1450316270,99,1
1450316270,99,1
1450316270,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316271,99,1
1450316272,96,1
1450316272,96,1
1450316272,96,1
1450316272,96,1
1450316272,96,1
1450316272,96,1
1450316272,96,1
1450316272,99,1
1450316273,96,1
1450316273,99,1
1450316273,99,1
1450316273,96,1
1450316273,99,1
1450316273,99,1
1450316273,99,1
1450316273,99,1
1450316273,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316274,99,1
1450316275,99,1
1450316275,99,1
1450316275,99,1
1450316275,99,1
1450316275,99,1
1450316275,99,1
1450316275,96,1
1450316275,96,1
1450316276,93,1
1450316276,93,1
1450316276,90,1
1450316276,87,1
1450316276,93,1
1450316276,96,1
1450316276,93,1
1450316276,90,1
1450316276,84,1
1450316277,87,1
1450316277,84,1
1450316277,84,1
1450316277,84,1
1450316277,78,1
1450316277,78,1
1450316277,75,1
1450316277,72,1
1450316278,72,1
1450316278,72,1
1450316278,72,1
1450316278,72,1
1450316278,66,1
1450316278,66,1
1450316278,66,1
1450316278,66,1
1450316278,66,1
1450316279,69,1
1450316279,66,1
1450316279,66,1
1450316279,66,1
1450316279,63,1
1450316279,69,1
1450316279,66,1
1450316279,66,1
1450316279,69,1
1450316280,69,1
1450316280,69,1
1450316280,69,1
1450316280,69,1
1450316280,69,1
1450316280,72,1
1450316280,72,1
1450316280,72,1
1450316281,72,1
1450316281,72,1
1450316281,75,1
1450316281,75,1
1450316281,75,1
1450316281,78,1
1450316281,84,1
1450316281,84,1
1450316281,87,1
1450316282,90,1
1450316282,93,1
1450316282,99,1
1450316282,99,1
1450316282,99,1
1450316282,99,1
1450316282,96,1
1450316282,90,1
